site,name,label,lat,lon,class,area_ha
330,Lake of the Isles Southshore Wetland #2,330:Lake of the Isles Southshore Wetland #2,44.32604795,-75.98285812,riverine,0.997092163
331,Barnett Marsh,331:Barnett Marsh,44.32444139,-75.97199393,riverine,63.83445945
332,Waterloo Marsh,332:Waterloo Marsh,44.34237899,-75.95597096,riverine,1.486957914
333,Rift Area Wetland,333:Rift Area Wetland,44.34265639,-75.97695005,riverine,5.20912216
334,Tibbits Creek Marsh,334:Tibbits Creek Marsh,44.72634939,-75.43437268,riverine,3.447228932
335,Ogdensburg East Area Wetland,335:Ogdensburg East Area Wetland,44.71129577,-75.46527876,riverine,7.016194939
336,Township Beach Wetland,336:Township Beach Wetland,44.77491407,-75.36549646,riverine,5.027673548
338,Brown Church Bay Wetland,338:Brown Church Bay Wetland,44.82520529,-75.28859369,riverine,0.226627478
339,Whitehouse Bay Marsh,339:Whitehouse Bay Marsh,44.83361641,-75.28096716,riverine,1.675133639
340,River Road Wetland #1,340:River Road Wetland #1,44.84981935,-75.25462353,riverine,0.4813145
342,Croil Islands Wetland #3,342:Croil Islands Wetland #3,44.97035177,-74.99017681,riverine,10.23431938
346,Across from Little Ironsides Islands,346:Across from Little Ironsides Islands,44.39331773,-75.83772885,riverine,1.222174882
347,Sucker Brook,347:Sucker Brook,44.86420251,-75.18836453,riverine,3.270275804
348,Little Sucker Brook,348:Little Sucker Brook,44.87080568,-75.17907268,riverine,16.58370291
349,Grass Bay Wetland #1,349:Grass Bay Wetland #1,44.16001477,-76.28183044,riverine,0.405407985
350,Peos Bay Wetland,350:Peos Bay Wetland,44.16873575,-76.25038305,riverine,0.761598388
351,Sand Bay,351:Sand Bay,44.1979236,-76.20346297,barrier,0.377463049
352,Carrier Bay Wetland #1,352:Carrier Bay Wetland #1,44.24756501,-76.06357126,riverine,2.473720425
353,Carrier Bay Wetland #2,353:Carrier Bay Wetland #2,44.24849578,-76.05685673,riverine,0.894757588
354,Across from Round Island #1,354:Across from Round Island #1,44.25205546,-76.05178235,barrier,0.247217909
355,Across from Round Island #2,355:Across from Round Island #2,44.25533426,-76.0414149,barrier,0.103405302
356,The Narrows,356:The Narrows,44.29490913,-76.04355334,riverine,0.064400122
357,Murray Isle South,357:Murray Isle South,44.28900615,-76.04772889,riverine,0.146881171
358,Picton Island,358:Picton Island,44.2820285,-76.06652316,riverine,0.478358883
359,South of Point Angiers,359:South of Point Angiers,44.29222774,-76.075022,riverine,1.170758372
360,West of Swiftwater Point,360:West of Swiftwater Point,44.28272152,-76.08207152,riverine,0.367513081
361,Rusho Bay,361:Rusho Bay,44.27593286,-76.08739937,riverine,0.4661263
362,Lower Town Landing,362:Lower Town Landing,44.27052265,-76.09292593,riverine,0.309747423
363,West of Moore Landing,363:West of Moore Landing,44.2944579,-75.99939507,riverine,0.446631206
364,Keewaydin Point,364:Keewaydin Point,44.32136938,-75.93392686,riverine,1.091464491
365,Densmore Bay #2,365:Densmore Bay #2,44.3263968,-75.94824399,riverine,0.23232498
366,Granite Peak,366:Granite Peak,44.32813661,-75.92764952,riverine,0.212700355
367,Thousand Island Country Club,367:Thousand Island Country Club,44.33802683,-75.93797772,riverine,1.531904603
368,Goose Bay,368:Goose Bay,44.37114582,-75.84285584,riverine,8.602965818
369,Harder Road,369:Harder Road,44.39611383,-75.8308769,riverine,0.199525628
370,Rabbit Island,370:Rabbit Island,44.41930642,-75.81103904,riverine,1.336540093
371,Chippewa Bay South,371:Chippewa Bay South,44.44135556,-75.76289138,riverine,0.208355989
372,Eagers Bay,372:Eagers Bay,44.57330888,-75.66886925,barrier,0.822874331
373,Ogdensburg,373:Ogdensburg,44.6885953,-75.51148136,riverine,1.930619395
374,Stream at Towers Corners,374:Stream at Towers Corners,43.27342705,-79.01853035,riverine,0.793880575
375,Stream at Harrison Grove,375:Stream at Harrison Grove,43.27956346,-78.97662578,riverine,1.176897943
376,Sixmile Creek,376:Sixmile Creek,43.28293893,-78.95654036,riverine,5.654668023
377,Twelvemile Creek,377:Twelvemile Creek,43.30246933,-78.86352386,riverine,20.64219894
378,Marsh Creek,378:Marsh Creek,43.37281791,-78.35939731,riverine,0.676181877
379,Rock Ledge Beach,379:Rock Ledge Beach,43.37043176,-78.25109161,barrier,0.403827803
380,East of Ninemile Point #1 and #2,380:East of Ninemile Point #1 and #2,43.26940138,-77.41671621,lacustrine,0.12095429
381,Ontario on the Lake Wetland #1 and #2,381:Ontario on the Lake Wetland #1 and #2,43.2780687,-77.35680761,barrier,0.133072072
382,Ontario on the Lake Wetland #3,382:Ontario on the Lake Wetland #3,43.27830846,-77.33670609,barrier,0.102217675
383,Ginna Nuclear Plant,383:Ginna Nuclear Plant,43.27950429,-77.31132036,barrier,0.10051941
384,West of Mill Creek,384:West of Mill Creek,43.27830341,-77.30524301,barrier,0.063194878
385,Mill Creek,385:Mill Creek,43.27776544,-77.30389426,riverine,0.338107259
386,Dennison Creek,386:Dennison Creek,43.27778123,-77.29588053,riverine,0.157232985
387,East of Fischer Road,387:East of Fischer Road,43.28003556,-77.24155818,barrier,0.061173886
388,West of Stony Lonesome Road,388:West of Stony Lonesome Road,43.28116323,-77.23706096,barrier,0.03929285
389,East of Salmon Creek,389:East of Salmon Creek,43.282489,-77.18412185,lacustrine,0.459398426
390,Pultneyville Wetland #1,390:Pultneyville Wetland #1,43.28183267,-77.18179757,barrier,0.053640443
391,Pultneyville Wetland #2,391:Pultneyville Wetland #2,43.28159308,-77.1729835,lacustrine,0.092666848
392,Holland Cove,392:Holland Cove,43.2874983,-77.14364656,barrier,0.114663514
393,East of Mink Creek,393:East of Mink Creek,43.28555565,-77.13112503,barrier,0.034052937
394,East of West Ninemile Point,394:East of West Ninemile Point,43.41220893,-76.62749373,barrier,0.0741938
395,East of Burt Point,395:East of Burt Point,43.4482745,-76.56314627,barrier,0.043048529
396,Oswego Beach Wetland #1 and #2,396:Oswego Beach Wetland #1 and #2,43.45725365,-76.54168684,lacustrine,1.836793269
397,Fort Ontario,397:Fort Ontario,43.46976433,-76.50337868,lacustrine,0.167392225
398,Lake View Wetland #1,398:Lake View Wetland #1,43.50692026,-76.44324498,lacustrine,0.566880112
399,Lake View Wetland #2,399:Lake View Wetland #2,43.512241,-76.4343266,lacustrine,0.822038695
400,Sawyer Point,400:Sawyer Point,43.81649053,-76.24701604,lacustrine,0.413561483
401,Gravely Bay Wetland #1,401:Gravely Bay Wetland #1,43.85543726,-76.29702844,barrier,0.342145491
402,Snowshoe Bay,402:Snowshoe Bay,43.88603787,-76.22878781,lacustrine,6.446242174
403,Association Island Southwest,403:Association Island Southwest,43.89308643,-76.21891886,lacustrine,0.892146707
404,South of Campbell Point,404:South of Campbell Point,43.90529972,-76.12611945,barrier,0.23003611
405,South of Boultons Beach Wetland #2,405:South of Boultons Beach Wetland #2,43.92870159,-76.12999916,lacustrine,0.026584627
406,Horse Island West,406:Horse Island West,43.94120631,-76.14721338,lacustrine,1.586312816
407,West of Pillar Point,407:West of Pillar Point,43.96634272,-76.14434788,riverine,1.313388591
408,Reeds Bay Wetland #1,408:Reeds Bay Wetland #1,43.97382246,-76.20291162,lacustrine,0.166164401
409,Point Peninsula Southeast,409:Point Peninsula Southeast,43.97675488,-76.24061007,barrier,0.734645018
410,Stony Island South #1,410:Stony Island South #1,43.88425391,-76.33907858,barrier,0.135698503
411,Little Galloo Island Wetland,411:Little Galloo Island Wetland,43.88370645,-76.39709237,barrier,0.813687433
412,Fir Island,412:Fir Island,44.02985781,-76.16130885,lacustrine,0.673908371
413,Cherry Island,413:Cherry Island,44.01472528,-76.18708763,lacustrine,0.701523261
414,Chaumont River Wetland,414:Chaumont River Wetland,44.09483846,-76.11541768,riverine,79.01221594
415,West of Long Point,415:West of Long Point,44.02853158,-76.22521355,lacustrine,0.559130763
416,Three Mile Bay North #1,416:Three Mile Bay North #1,44.06596906,-76.22686698,lacustrine,0.782611527
417,Baird Point,417:Baird Point,44.06435443,-76.33197945,lacustrine,0.616592493
418,Tibbets Point,418:Tibbets Point,44.10033211,-76.36639169,lacustrine,0.130634975
419,Everleigh Point,419:Everleigh Point,43.95949151,-76.16966202,lacustrine,0.104077628
420,Adams Cove Road,420:Adams Cove Road,44.01750329,-76.13159963,lacustrine,0.318782115
421,Round Island Wetland,421:Round Island Wetland,42.09108599,-83.16667022,riverine,13.70987655
422,Elba Island Wetland,422:Elba Island Wetland,42.09828845,-83.15275184,riverine,5.282494597
424,Stony Island Wetland,424:Stony Island Wetland,42.12708283,-83.13137122,riverine,21.75172796
425,No. 2 Drain Wetland,425:No. 2 Drain Wetland,42.10828598,-83.19125254,riverine,16.93124144
426,Trenton Channel Wetland,426:Trenton Channel Wetland,42.17972067,-83.15087416,riverine,5.006308109
427,Grassy Island Wetland,427:Grassy Island Wetland,42.22373003,-83.13487017,riverine,24.1379239
428,Black Creek Area Wetland,428:Black Creek Area Wetland,42.58630077,-82.80197116,riverine,221.6623887
429,Belvidere Bay Wetland,429:Belvidere Bay Wetland,42.59764654,-82.78727162,riverine,2.338559074
430,Marsac Point Wetland,430:Marsac Point Wetland,42.68398282,-82.70697541,riverine,1.694768104
431,Swan Creek Wetland,431:Swan Creek Wetland,42.69012828,-82.66044849,riverine,56.98201252
432,Bouvier Bay Wetland,432:Bouvier Bay Wetland,42.64268962,-82.61822167,riverine,1181.583831
433,Point aux Tremble Wetland,433:Point aux Tremble Wetland,42.62262227,-82.58935142,riverine,36.7956088
434,Dickenson Island Area Wetland,434:Dickenson Island Area Wetland,42.60745595,-82.650489,riverine,2432.582797
435,Harsens Island Area Wetland,435:Harsens Island Area Wetland,42.57792018,-82.61333181,riverine,1573.3035
436,Point aux Chenes Wetland,436:Point aux Chenes Wetland,42.61042918,-82.54498954,riverine,23.21607126
437,Russel Island Wetland,437:Russel Island Wetland,42.6094574,-82.5314333,riverine,8.238261659
438,Algonac Wetland,438:Algonac Wetland,42.64604947,-82.53201944,barrier,461.8073738
439,White Rock Area Wetland #1,439:White Rock Area Wetland #1,43.70436515,-82.60683789,lacustrine,0.179109557
442,Purdy Bay Wetland,442:Purdy Bay Wetland,43.75980898,-82.61739222,lacustrine,17.71804521
444,Old Shore Road Area Wetland #1,444:Old Shore Road Area Wetland #1,43.86596285,-82.65575863,lacustrine,10.1580044
445,Old Shore Road Area Wetland,445:Old Shore Road Area Wetland,43.8703157,-82.66310242,barrier,47.97594061
446,Hardwood Point Wetland,446:Hardwood Point Wetland,43.91184335,-82.69089605,lacustrine,119.7175031
447,St. Margaret Mission Wetland,447:St. Margaret Mission Wetland,43.8799829,-82.67508584,lacustrine,23.31438616
448,Port Hope Wetland,448:Port Hope Wetland,43.94322874,-82.70648559,lacustrine,2.470902815
449,Gore Township Wetland,449:Gore Township Wetland,43.97029625,-82.7286413,lacustrine,107.2170212
450,Whiskey Harbor Wetland,450:Whiskey Harbor Wetland,43.99348742,-82.74482794,lacustrine,34.08453907
451,North Gore Township Wetland,451:North Gore Township Wetland,44.00334404,-82.76730871,lacustrine,231.1965987
452,Bald Eagle Point Area Wetland,452:Bald Eagle Point Area Wetland,44.02861208,-82.81976749,barrier,80.64605143
453,Willow Creek Wetland,453:Willow Creek Wetland,44.03592194,-82.84500202,barrier,187.9094592
454,Burnt Cabin Point Wetland,454:Burnt Cabin Point Wetland,44.06078003,-82.92072454,barrier,258.654635
455,Pointe aux Barques,455:Pointe aux Barques,44.05764039,-82.97104096,barrier,255.7768951
456,Hat Point Wetland,456:Hat Point Wetland,43.9932762,-83.11942855,barrier,175.3025775
457,Albert Sleeper State Park Wetland,457:Albert Sleeper State Park Wetland,43.96998635,-83.22540585,barrier,764.9978992
458,Caseville Township Wetland #2,458:Caseville Township Wetland #2,43.93706974,-83.28465899,lacustrine,23.61107945
459,Caseville Township Wetland #1,459:Caseville Township Wetland #1,43.89955788,-83.31538797,barrier,894.5215931
460,Caseville Township Wetland,460:Caseville Township Wetland,43.90180877,-83.33247319,lacustrine,34.01418705
461,Wildfowl Bay Wetland,461:Wildfowl Bay Wetland,43.87195839,-83.34396315,lacustrine,209.0973942
466,North Island Wetland,466:North Island Wetland,43.87866795,-83.42703548,lacustrine,69.8129491
467,Celeron Island Wetland,467:Celeron Island Wetland,42.07971558,-83.17394309,riverine,46.44571822
468,Round Island Area Wetland,468:Round Island Area Wetland,42.09329248,-83.17094035,riverine,3.317277427
469,Meso Island,469:Meso Island,42.09452221,-83.15112944,riverine,0.455639194
470,Trenton Channel Wetland #1,470:Trenton Channel Wetland #1,42.11970543,-83.18140898,riverine,0.494681085
471,Anchor Bay Shores Area Wetland,471:Anchor Bay Shores Area Wetland,42.62590663,-82.81990804,lacustrine,7.144088962
472,Bouvier Bay Area Wetland,472:Bouvier Bay Area Wetland,42.66802713,-82.62638608,riverine,1.662306344
473,Camp Farewell Area Wetland,473:Camp Farewell Area Wetland,42.6052591,-82.54334663,riverine,19.3576905
474,Russel Island Area Wetland,474:Russel Island Area Wetland,42.60663241,-82.53197745,riverine,6.269788621
475,County Park Area Wetland,475:County Park Area Wetland,43.51451299,-82.57202179,riverine,0.331370715
479,Port Hope Area Wetland,479:Port Hope Area Wetland,43.9391844,-82.70726743,barrier,1.507421692
480,Caseville Township Area Wetland,480:Caseville Township Area Wetland,43.90822739,-83.3794025,lacustrine,2.204067129
482,South Gull Island Wetland,482:South Gull Island Wetland,44.01766578,-83.4409057,lacustrine,0.538616029
483,Charity Island Wetland,483:Charity Island Wetland,44.03000135,-83.43882044,barrier,3.576191471
484,Windy Point Wetland,484:Windy Point Wetland,43.65292541,-83.84388538,riverine,8.895953588
485,Aplin Beach Wetland,485:Aplin Beach Wetland,43.64995894,-83.86361679,lacustrine,62.05271046
486,Lagoon Beach Wetland,486:Lagoon Beach Wetland,43.66235345,-83.88927702,lacustrine,13.94185706
487,Tobico Lagoon Area Wetland,487:Tobico Lagoon Area Wetland,43.67164848,-83.9077093,lacustrine,4.043172079
488,Tobico Lagoon Wetland,488:Tobico Lagoon Wetland,43.67250284,-83.91062768,barrier,11.28641898
489,Tobico Marsh Area Wetland,489:Tobico Marsh Area Wetland,43.67872852,-83.9408392,barrier,285.3705293
490,Tobico Marsh Wetland,490:Tobico Marsh Wetland,43.69717736,-83.9348521,barrier,454.0433327
491,Linwood Area Wetland #1,491:Linwood Area Wetland #1,43.73308671,-83.94489003,lacustrine,25.57458756
492,Linwood Area Wetland,492:Linwood Area Wetland,43.73652883,-83.95183872,barrier,11.31410417
493,Nayanguing Point Wildlife Area Wetland,493:Nayanguing Point Wildlife Area Wetland,43.77197455,-83.93871951,lacustrine,616.9224117
494,Nayanguing Point Wildlife Area Wetland #2,494:Nayanguing Point Wildlife Area Wetland #2,43.84548867,-83.92639803,riverine,78.39006142
495,Nayanguing Point Wildlife Area Wetland #4,495:Nayanguing Point Wildlife Area Wetland #4,43.88108544,-83.91523933,lacustrine,403.7844738
496,Nayanguing Point Wildlife Area Wetland #5,496:Nayanguing Point Wildlife Area Wetland #5,43.92151657,-83.90200137,riverine,102.5534075
497,West Saginaw Bay Wetland #2,497:West Saginaw Bay Wetland #2,44.04531867,-83.67484897,barrier,31.39917552
498,West Saginaw Bay Wetland,498:West Saginaw Bay Wetland,43.94709164,-83.8793821,lacustrine,230.4509037
499,West Saginaw Bay Wetland #1,499:West Saginaw Bay Wetland #1,44.00753174,-83.7658198,riverine,5510.640741
500,Schnitzelbank Creek Wetland,500:Schnitzelbank Creek Wetland,44.0532133,-83.63360477,lacustrine,78.2859934
501,Schnitzelbank Creek Wetland Area,501:Schnitzelbank Creek Wetland Area,44.06793125,-83.63473674,barrier,499.9503996
502,Whitestone Point Area Wetland,502:Whitestone Point Area Wetland,44.10818707,-83.5908233,barrier,240.0925951
503,Pine Wood Park Area Wetland,503:Pine Wood Park Area Wetland,44.15756711,-83.57105848,barrier,19.77346767
504,Benson Park Area Wetland,504:Benson Park Area Wetland,44.20354767,-83.55635274,barrier,11.10467109
506,Tawas Point Wetland,506:Tawas Point Wetland,44.27913588,-83.44051543,barrier,275.7406319
507,Au Sable Point Wetland,507:Au Sable Point Wetland,44.33238958,-83.34587432,lacustrine,43.40686597
508,East Saginaw Bay Coastal Wetland #15,508:East Saginaw Bay Coastal Wetland #15,43.83260861,-83.4360304,lacustrine,911.0819276
509,East Saginaw Bay Coastal Wetland #13,509:East Saginaw Bay Coastal Wetland #13,43.82556031,-83.39037912,barrier,237.3887258
510,East Saginaw Bay Coastal Wetland #11,510:East Saginaw Bay Coastal Wetland #11,43.78875937,-83.42550124,lacustrine,181.2324907
511,East Saginaw Bay Coastal Wetland #4,511:East Saginaw Bay Coastal Wetland #4,43.70694941,-83.48344103,barrier,35.47820567
512,East Saginaw Bay Coastal Wetland #8,512:East Saginaw Bay Coastal Wetland #8,43.70350901,-83.5067163,lacustrine,416.3056428
513,East Saginaw Bay Coastal Wetland #7,513:East Saginaw Bay Coastal Wetland #7,43.71397881,-83.51775246,lacustrine,46.94037592
514,East Saginaw Bay Coastal Wetland #6,514:East Saginaw Bay Coastal Wetland #6,43.70179078,-83.54158951,barrier,64.08543342
515,East Saginaw Bay Coastal Wetland #5,515:East Saginaw Bay Coastal Wetland #5,43.67338436,-83.57506176,lacustrine,1411.056637
516,East Saginaw Bay Coastal Wetland #3,516:East Saginaw Bay Coastal Wetland #3,43.61311484,-83.63170906,barrier,96.61553594
517,East Saginaw Bay Coastal Wetland #2,517:East Saginaw Bay Coastal Wetland #2,43.58030435,-83.68656608,riverine,465.8111958
518,East Saginaw Bay Coastal Wetland,518:East Saginaw Bay Coastal Wetland,43.62078491,-83.75168718,lacustrine,1138.661475
520,East Saginaw Bay Coastal Wetland #9,520:East Saginaw Bay Coastal Wetland #9,43.76204085,-83.47828707,lacustrine,188.1281173
521,Linwood Area Wetland #2,521:Linwood Area Wetland #2,43.74159935,-83.94869626,lacustrine,12.46527561
522,Nayanguing Point Wildlife Area Wetland #1,522:Nayanguing Point Wildlife Area Wetland #1,43.81820401,-83.92031697,lacustrine,219.1593747
523,BENCHMARK:Nayanguing Point Wildlife Area Wetland #3,523:BENCHMARK:Nayanguing Point Wildlife Area Wetland #3,43.86132076,-83.92195276,lacustrine,116.2372061
524,Saginaw Bay River,524:Saginaw Bay River,43.57269522,-83.89124065,riverine,1324.387682
525,Almeda Beach Wetland,525:Almeda Beach Wetland,43.81444575,-83.92776722,barrier,127.5543773
528,Whites Beach Wetland,528:Whites Beach Wetland,43.93429234,-83.89303838,barrier,31.39715157
529,Whites Beach Area Wetland,529:Whites Beach Area Wetland,43.94269088,-83.88852656,barrier,18.80757888
530,Whites Beach Area Wetland #1,530:Whites Beach Area Wetland #1,43.9500623,-83.8842465,barrier,25.7071825
531,South Thunder Bay Wetland,531:South Thunder Bay Wetland,44.84155204,-83.33590759,barrier,3674.849076
532,South Thunder Bay Wetland #1,532:South Thunder Bay Wetland #1,44.88732324,-83.35603788,lacustrine,97.379798
533,Sulfur Island Wetland,533:Sulfur Island Wetland,44.98803797,-83.41550863,lacustrine,16.56063722
534,Squaw Bay Wetland,534:Squaw Bay Wetland,44.98780676,-83.4638106,barrier,1082.005278
535,Squaw Bay Wetland #1,535:Squaw Bay Wetland #1,44.99591557,-83.46208225,lacustrine,335.2760453
536,Squaw Bay Area Wetland #2,536:Squaw Bay Area Wetland #2,45.00758268,-83.44832573,lacustrine,59.25403477
537,South Alpena Area Wetland,537:South Alpena Area Wetland,45.02549458,-83.45509187,lacustrine,145.7823837
